AIRPORT,LATITUDE,LONGITUDE
YQB,46.78861111,-71.39722222
YQB,46.78916667,-71.39805556
YQB,46.78972222,-71.39250000
YQB,46.79111111,-71.39333333
YQD,53.96666667,-101.10000000
YQD,53.97138889,-101.09111111
YQF,52.17694444,-113.89333333
YQF,52.18222222,-113.89444444
YQF,52.18222222,-113.89444444
YQF,52.18500000,-113.89444444
YQF,52.18500000,-113.89444444
YQG,42.27416667,-82.96388889
YQG,42.27555556,-82.95555556
YQG,42.27555556,-82.95555556
YQG,42.27611111,-82.95527778
YQG,42.27611111,-82.95527778
YQH,60.11638889,-128.82250000
YQH,60.12361111,-128.82500000
YQI,43.82694444,-66.08805556
YQI,43.82694444,-66.08805556
YQI,43.82722222,-66.08833333
YQI,43.82722222,-66.08833333
YQI,43.82722222,-66.08833333
YQI,43.82972222,-66.08194444
YQI,43.83250000,-66.08611111
YQI,43.83333333,-66.08333333
YQJ,50.06527778,-125.22750000
YQK,49.78750000,-94.35833333
YQK,49.78833333,-94.36305556
YQL,49.63027778,-112.79972222
YQL,49.63027778,-112.79972222
YQL,49.63027778,-112.79972222
YQL,49.63194444,-112.79166667
YQM,46.11166667,-64.67972222
YQM,46.11166667,-64.67972222
YQM,46.11194444,-64.67916667
YQM,46.11222222,-64.67861111
YQM,46.11222222,-64.67861111
YQM,46.11611111,-64.67861111
YQQ,49.71083333,-124.88666667
YQQ,49.71666667,-124.89333333
YQR,50.43222222,-104.66611111
YQS,42.77000000,-81.10972222
YQT,48.37194444,-89.32388889
YQT,48.37194444,-89.32166667
YQU,55.17972222,-118.88361111
YQU,55.18000000,-118.88472222
YQU,55.18000000,-118.88472222
YQU,55.18194444,-118.88722222
YQU,55.18194444,-118.88722222
YQV,51.26472222,-102.46138889
YQV,51.26472222,-102.46138889
YQV,51.26666667,-102.46666667
YQV,51.26666667,-102.46666667
YQW,52.76666667,-108.23888889
YQW,52.76916667,-108.24444444
YQW,52.76916667,-108.24444444
YQW,52.76916667,-108.24361111
YQW,52.76916667,-108.24361111
YQX,48.93694444,-54.56805556
YQX,48.94666667,-54.56333333
YQX,48.94777778,-54.56000000
YQY,46.16138889,-60.04805556
YQY,46.16666667,-60.05000000
YQZ,53.02611111,-122.51027778
YQZ,53.02666667,-122.50972222
YR1,50.12416667,-124.83972222
YRB,74.71694444,-94.96944444
YRB,74.71694444,-94.96944444
YRB,74.71694444,-94.96916667
YRC,48.52083333,-71.05055556
YRD,52.81666667,-126.96666667
YRI,47.76444444,-69.58444444
YRJ,48.51666667,-72.26666667
YRJ,48.52000000,-72.26583333
YRJ,48.52000000,-72.26583333
YRJ,48.52000000,-72.26555556
YRJ,48.52000000,-72.26555556
YRJ,48.52083333,-72.26666667
YRL,51.06388889,-93.80000000
YRL,51.06722222,-93.79305556
YRQ,46.35138889,-72.67777778
YRQ,46.35166667,-72.68055556
YRT,62.81055556,-92.11472222
YRT,62.81138889,-92.11583333
YRT,62.81138889,-92.11583333
YSB,46.62555556,-80.79777778
YSB,46.62694444,-80.79805556
YSC,45.43805556,-71.69055556
YSC,45.43861111,-71.69138889
YSF,59.25000000,-105.83333333
YSF,59.25027778,-105.84138889
YSJ,45.31611111,-65.89027778
YSJ,45.31666667,-65.88333333
YSL,47.18000000,-67.89277778
YSL,47.18055556,-67.89000000
YSM,60.01666667,-111.96666667
YSM,60.02027778,-111.96194444
YSN,50.68250000,-119.22861111
YSN,50.68277778,-119.23250000
YSP,48.75527778,-86.34444444
YSP,48.75527778,-86.34444444
YSP,48.75722222,-86.34583333
YSP,48.75722222,-86.34583333
YSR,72.98222222,-84.61361111
YSR,72.98222222,-84.61361111
YST,53.84555556,-94.85222222
YST,53.84583333,-94.84972222
YSU,46.43333333,-63.83333333
YSU,46.44055556,-63.83361111
YSV,58.47222222,-62.66666667
YSV,58.47416667,-62.65388889
YSV,58.47444444,-62.65361111
YTA,45.86166667,-77.24944444
YTA,45.86444444,-77.25166667
YTA,45.86444444,-77.25166667
YTA,45.86444444,-77.25138889
YTA,45.86444444,-77.25138889
YTE,64.23000000,-76.52666667
YTE,64.23000000,-76.52666667
YTE,64.23027778,-76.52472222
YTE,64.23027778,-76.52472222
YTF,48.50888889,-71.64194444
YTG,50.88333333,-126.80000000
YTH,55.80333333,-97.86250000
YTH,55.80333333,-97.86250000
YTH,55.80472222,-97.86250000
YTH,55.80472222,-97.86250000
YTJ,48.81333333,-87.09944444
YTL,53.81722222,-89.89583333
YTL,53.81777778,-89.89694444
YTM,46.40916667,-74.78000000
YTM,46.40916667,-74.78000000
YTM,46.40916667,-74.78000000
YTM,46.40944444,-74.78000000
YTM,46.40944444,-74.78000000
YTM,46.41250000,-74.77944444
YTN,50.28333333,-64.75000000
YTO,43.74416667,-79.38305556
YTP,49.15000000,-125.40000000
YTQ,58.66777778,-69.95583333
YTR,44.11888889,-77.52805556
YTS,48.56666667,-81.36666667
YTS,48.56972222,-81.37666667
YTS,48.56972222,-81.37666667
YTS,48.57055556,-81.37666667
YTS,48.57055556,-81.37666667
YTS,48.57055556,-81.37666667
YTZ,43.62694444,-79.39611111
YTZ,43.62750000,-79.39611111
YTZ,43.62750000,-79.39611111
YTZ,43.62833333,-79.39611111
YTZ,43.62833333,-79.39611111
YUB,69.43333333,-133.02638889
YUB,69.43638889,-133.02500000
YUL,45.46750000,-73.74388889
YUL,45.46805556,-73.74138889
YUL,45.47055556,-73.74083333
YUM,32.65666667,-114.60611111
YUM,32.65666667,-114.60583333
YUT,66.52055556,-86.22472222
YUT,66.52055556,-86.22472222
YUT,66.52055556,-86.22472222
YUT,66.52055556,-86.22472222
YUT,66.52138889,-86.22472222
YUT,66.52138889,-86.22472222
YUW,68.63333333,-71.13333333
YUX,68.77416667,-81.24083333
YUX,68.77416667,-81.24083333
YUX,68.77583333,-81.24250000
YUX,68.77583333,-81.24250000
YUY,48.20555556,-78.83055556
YUY,48.20611111,-78.83555556
YVA,-11.71083333,43.24388889
YVA,-11.71083333,43.24388889
YVB,48.07111111,-65.46027778
YVB,48.07333333,-65.46166667
YVC,55.14833333,-105.26250000
YVC,55.15138889,-105.26694444
YVC,55.15138889,-105.26694444
YVC,55.15138889,-105.26194444
YVC,55.15138889,-105.26194444
YVN,66.59194444,-61.57333333
YVN,66.59194444,-61.57333333
YVO,48.05277778,-77.78277778
YVO,48.05333333,-77.78277778
YVP,58.10194444,-68.40666667
YVQ,65.28138889,-126.79861111
YVQ,65.28333333,-126.80000000
YVR,49.18722222,-123.18527778
YVR,49.19416667,-123.18527778
YVR,49.19472222,-123.18388889
YVT,55.84194444,-108.41750000
YVT,55.85000000,-108.48333333
YWB,61.58861111,-71.92944444
YWG,49.90000000,-97.23333333
YWG,49.91000000,-97.24000000
YWH,48.42277778,-123.38750000
YWJ,65.19250000,-123.42888889
YWJ,65.21111111,-123.43638889
YWJ,65.21111111,-123.43638889
YWJ,65.21222222,-123.44916667
YWJ,65.21222222,-123.44916667
YWK,52.92250000,-66.87500000
YWK,52.92277778,-66.86472222
YWL,52.18333333,-122.05416667
YWL,52.18472222,-122.04444444
YWQ,49.88722222,-71.25388889
YWR,48.58333333,-85.25000000
YWS,51.42944444,-121.20972222
YWY,63.20972222,-123.43666667
YWY,63.21055556,-123.43861111
YXC,49.61222222,-115.78194444
YXD,53.56666667,-113.51666667
YXD,53.57194444,-113.51944444
YXD,53.57222222,-113.51333333
YXE,52.16666667,-106.68333333
YXE,52.17083333,-106.69972222
YXE,52.17694444,-106.70444444
YXH,50.01583333,-110.72083333
YXH,50.01888889,-110.72083333
YXH,50.01888889,-110.72083333
YXH,50.01888889,-110.72055556
YXH,50.01888889,-110.72055556
YXJ,56.23333333,-120.73333333
YXJ,56.23805556,-120.74027778
YXJ,56.23805556,-120.74027778
YXJ,56.23833333,-120.74027778
YXJ,56.23833333,-120.74027778
YXK,48.47777778,-68.49638889
YXK,48.47777778,-68.49638889
YXK,48.47805556,-68.49694444
YXK,48.47805556,-68.49694444
YXL,50.11416667,-91.90555556
YXL,50.11666667,-91.90277778
YXP,66.14500000,-65.71361111
YXP,66.14527778,-65.71305556
YXP,66.14527778,-65.71305556
YXQ,62.41027778,-140.86888889
YXR,47.69500000,-79.84888889
YXR,47.69500000,-79.84888889
YXR,47.69722222,-79.85194444
YXS,53.88416667,-122.67750000
YXS,53.89166667,-122.67500000
YXT,54.46555556,-128.57444444
YXT,54.46861111,-128.57833333
YXU,43.03305556,-81.15111111
YXU,43.03333333,-81.15000000
YXX,49.01916667,-122.38000000
YXX,49.02388889,-122.36611111
YXX,49.02527778,-122.36000000
YXY,60.70944444,-135.06722222
YXY,60.70944444,-135.06722222
YXY,60.70944444,-135.06722222
YXY,60.70944444,-135.06722222
YXY,60.71027778,-135.06777778
YXY,60.71666667,-135.06666667
YXZ,47.96250000,-84.78583333
YXZ,47.96694444,-84.78638889
YYB,46.36305556,-79.42472222
YYB,46.36388889,-79.42416667
YYB,46.36583333,-79.42138889
YYC,51.11277778,-114.01972222
YYC,51.11388889,-114.02000000
YYC,51.11388889,-114.02000000
YYC,51.12250000,-114.01333333
YYC,51.12250000,-114.01333333
YYC,51.12250000,-114.01333333
YYD,54.82527778,-127.18277778
YYD,54.82555556,-127.18027778
YYE,58.83333333,-122.58333333
YYE,58.83638889,-122.59694444
YYE,58.83805556,-122.59722222
YYF,49.46250000,-119.60222222
YYF,49.46472222,-119.60000000
YYG,46.28833333,-63.12972222
YYG,46.28916667,-63.11916667
YYG,46.28916667,-63.11916667
YYG,46.28916667,-63.11527778
YYG,46.28916667,-63.11527778
YYH,69.54555556,-93.57694444
YYH,69.54555556,-93.57694444
YYH,69.54611111,-93.57611111
YYH,69.54666667,-93.57694444
YYJ,48.64722222,-123.42583333
